asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,decode time,size data decoded,process time,size data processed,encode time,size data encoded,send time,size data sent,offset sent
2023/10/03 05:14:11.198,MyFrameProducerSc2_4,None,input,113,-1,-1,0.02,24.02,921.761,1.06,922.246,5.69,921.761,0.01,921.761,45.42,921.761,29132
2023/10/03 05:14:11.222,MyFrameProducerSc2_4,None,input,114,-1,-1,5.06,20.17,921.761,0.68,922.246,8.02,921.761,0.01,921.761,49.7,921.761,29133
2023/10/03 05:14:11.243,MyFrameProducerSc2_4,None,input,115,-1,-1,18.93,20.07,921.761,0.66,922.246,9.71,921.761,0.01,921.761,36.32,921.761,29134
2023/10/03 05:14:11.268,MyFrameProducerSc2_4,None,input,116,-1,-1,0.03,18.72,921.761,0.91,922.246,1.13,921.761,0.0,921.761,47.69,921.761,29135
2023/10/03 05:14:11.294,MyFrameProducerSc2_4,None,input,117,-1,-1,0.03,20.19,921.761,1.23,922.246,5.33,921.761,0.01,921.761,52.39,921.761,29136
2023/10/03 05:14:11.324,MyFrameProducerSc2_4,None,input,118,-1,-1,0.02,26.02,921.761,0.64,922.246,5.32,921.761,0.01,921.761,51.2,921.761,29137
2023/10/03 05:14:11.342,MyFrameProducerSc2_4,None,input,119,-1,-1,13.1,29.75,921.761,0.84,922.246,8.29,921.761,0.01,921.761,41.87,921.761,29138
2023/10/03 05:14:11.365,MyFrameProducerSc2_4,None,input,120,-1,-1,0.02,13.49,921.761,7.27,922.246,5.19,921.761,0.01,921.761,44.81,921.761,29139
2023/10/03 05:14:11.382,MyFrameProducerSc2_4,None,input,121,-1,-1,0.02,26.04,921.761,0.57,922.246,2.89,921.761,0.0,921.761,41.44,921.761,29140
2023/10/03 05:14:11.403,MyFrameProducerSc2_4,None,input,122,-1,-1,0.03,20.33,921.761,0.53,922.246,1.42,921.761,0.01,921.761,43.82,921.761,29141
2023/10/03 05:14:11.421,MyFrameProducerSc2_4,None,input,123,-1,-1,0.02,18.28,921.761,0.81,922.246,1.3,921.761,0.01,921.761,42.91,921.761,29142
2023/10/03 05:14:11.451,MyFrameProducerSc2_4,None,input,124,-1,-1,0.02,27.34,921.761,0.79,922.246,5.85,921.761,0.01,921.761,48.65,921.761,29143
2023/10/03 05:14:11.474,MyFrameProducerSc2_4,None,input,125,-1,-1,0.81,23.87,921.761,2.99,922.246,11.04,921.761,0.01,921.761,42.2,921.761,29144
2023/10/03 05:14:11.494,MyFrameProducerSc2_4,None,input,126,-1,-1,0.03,18.76,921.761,0.65,922.246,2.0,921.761,0.01,921.761,44.96,921.761,29145
2023/10/03 05:14:11.524,MyFrameProducerSc2_4,None,input,127,-1,-1,0.03,22.42,921.761,1.22,922.246,5.15,921.761,1.09,921.761,50.21,921.761,29146
